id	bolum	en	tr
1718	Menu	Total of %d teachers.	Öğretmenlerin Toplamı %d
1719	Menu	Total of %d classrooms.	Sınıfların Toplamı %d
1720	Menu	Total of %d classes.	Dersliklerin Toplamı %d
1723	Menu	Empty the classroom	Sınıftaki Boşluk
1724	Menu	Are you sure you want to remove the classroom ?	Dersliği Silmek İstediğinizden Eminmisiniz?
1725	Menu	Class %1	Sınıf %1
1726	Menu	Incorrect number entered.	Hatalı Kayıt Numarası !
1727	Menu	Classroom %1	Derslik %1
1728	Menu	Teacher %1	Öğretmen %1
1729	Menu	Unlock row	Satırdaki Kartların Kilidini Aç
1730	Menu	You have been working %1 minutes without saving the document.	%1 Dakika Belgeyi Kaydetmeden Çalışıyor Olması Gerek
1731	Menu	Teacher %1 exceeded the number of windows allowed.	Öğretmen% 1 İzin Verilen Pencere Sayısını Aştı
1732	Menu	Teacher %1 exceeded the number of windows allowed.	Öğretmen% 1 İzin Verilen Pencere Sayısını Aştı
1733	Menu	or	Veya
1734	Menu	Teacher %1 exceeded the number of days taught allowed.	Öğretmen %1 İzin Verilen Gün Sayısını Aştı
1735	Menu	Teacher %1 exceeded the number of days taught allowed.	Öğretmen %1 İzin Verilen Gün Sayısını Aştı
1736	Menu	Teacher collision - %1	Öğretmen Çakışması - %1
1737	Menu	Classroom collision %1	Sınıf Çakışması %1
1738	Menu	Group collision %1	Grup Çakışması %1
1739	Menu	Inappropriate distribution: %1	Uygunsuz Planlama: %1
1740	Menu	There is a full lesson %1 between divided lessons.	Bölünmüş Ders Arasında Bir Tam %1 Dersi Bulunmaktadır
1741	Menu	Verifying	Doğrulanıyor
1744	Menu	Question marked	Şartlı
1745	Menu	Windows	Dersler Arası Boşluk
1746	Menu	Pending	Yerleştirilmemiş
1750	Menu	Page:	Sayfa:
1751	Menu	Wrong position %1, class not available	Yanlış Pozisyon %1, Sınıf Uygun Değil
1752	Menu	Wrong position %1, teacher not available	Yanlış Pozisyon %1, Öğretmen Uygun Değil
1753	Menu	Wrong position %1, subject not available	Yanlış Pozisyon %1, Ders Uygun Değil
1754	Menu	Warning: %1 exceeds the number of lessons in the entire view.	Uyarı: %1 Genel Görünümde Ders Sayısını Aşıyor
1755	Menu	Changing the name of the school will result in the change of the security key, therefore the application will close without saving changes. Contact your local reseller to receive the new key. Please confirm you agree with the new name of the school	Okulun Adını Değiştirmek, Güvenlik Anahtarının Değişimine Neden Olur, Bu Nedenle Uygulama Değişiklikleri Kaydetmeden Kapatır.Yeni Anahtarı Almak İçin Yerel Satıcınızla Temasa Geçin. Lütfen Okulun Yeni Adı İle Katılmasını Onaylayın
1756	Menu	Mismatched lessons %1, %2	Eşleşmeyen Dersler %1, %2
1757	Menu	No teachers entered. Please enter teachers prior to entering lesson.	Hiçbir Öğretmen Girilmemiş.Lütfen Ders Girmeden Önce Öğretmenleri Giriniz
1758	Menu	Are you sure you want to remove the division(s) ? Doing so will remove all lessons for the groups from this division. If you only want to change the names of groups, use the Edit option.	Grup(ları)u Kaldırmak İstediğinizden Emin Misiniz ? Aksi Takdirde Bu Gruba Gelenler İçin Tüm Dersler Kaldıracaktır. Yalnızca Grupların Adlarını Değiştirmek İstiyorsanız, Güncelle Seçeneğini Kullanın
1759	Menu	Are you sure you want to generate new home classrooms ? Other home classrooms will be removed.	Yeni Derslik Oluşturmak İstediğinizden Emin Misiniz ? Diğer Derslik Silinecektir
1760	Menu	Generation successful !	Üretim Başarılı!
1761	Menu	Place	Yer
1762	Menu	Cancel	İptal
1763	Menu	Save changes to %1?	Değişiklikleri Kaydet? "%1"
1764	Menu	Colliding cards	Çakışan Kartlar
1765	Menu	Pending	Beklemedeki
1773	Menu	.hour	. Saat
1774	Menu	Complexity:	Karmaşıklık:
1775	Menu	Position:	Pozisyon:
1776	Menu	Functional	İşlevsel
1777	Menu	Faulty	Hatalı
1778	Menu	Time off:	Zaman Tablosu
1780	Menu	Available classrooms:	Uygun Derslikler:
1781	Menu	Cannot remove currently selected class.	Seçili Sınıf Kaldırılamıyor
1782	Menu	Cannot remove currently selected teacher.	Seçili Öğretmen Kaldırılamıyor
1783	Menu	Stop	Dur
1784	Menu	Likely fault detected in the specification of class %1	%1 Sınıfının Ders Planlamasında Hata Tespit Edildi.
1785	Menu	Remaining cards:	Kalan Kartlar:
1786	Menu	Class %1 alone can be generated.	%1 Sınıfı, Tek Başına Oluşturulabilir
1787	Menu	Teacher %1 alone can be generated.	%1 Öğretmeni, Tek Başına Oluşturulabilir
1788	Menu	Likely fault detected in the specification of teacher %1	%1 Adlı Öğretmenin Ders Planlamasında Hata Tespit Edildi.
1791	Menu	Teachers :	Öğretmenler:
1794	Menu	Likely fault detected in the specification of subject %1	%1 Dersinin Planlamasında Hata Tespit Edildi.
1798	Menu	Subject %1 alone can be generated.	%1 Dersi Tek Başına Oluşturulabilir
1799	Menu	Unlocked cards will be removed prior to testing the timetable. Are you sure you want to go on ?	Bazı Kartlar Kilitli Değildir. Devam Ederseniz Bu Kartların Yerleşimi İptal Edilecektir. Devam Etmek İstediğinizden Eminmisiniz ?
1800	Menu	Same subject in %1 : %2	Aynı Derslerin Sayısı %1 : %2
1801	Menu	Different number of lessons in %1 :	Farklı Derslerin Sayısı İn %1 :
1802	Menu	General verification:	Genel Doğrulama:
1803	Menu	General	Genel
1804	Menu	General verification found no faults.	Genel Doğrulamada Hiç Bir Hataları Bulunmadı
1805	Menu	Are you sure you want to abort testing ?	Testi İptal Etmek İstediğinizden Emin Misiniz?
1806	Menu	Testing aborted. (Last test may show faults that will be solved if not aborted.)	Test İptal Edildi. (Son İptal Edilen Testtin Hataları Gösterebilir.)
1807	Menu	Testing successful.	Kontrol Başarılı
1808	Menu	Testing revealed faults in the specification of the timetable. It is very likely that there exists no solution matching the specification. We recommend that you rectify the faults. Please consult the 'generating timetables' section of the manual for details on how to rectify faults.	Ders Programında Hatalar Tespit Edildi. Kullanım kılavuzundaki önerileri okuyabilirsiniz. Eğer planlama ilişkileriniz var ise hepsini pasif ederek testi tekrarlayın. Eğer hata almazsanız tek tek ilişkileri aktif ederek testi tekrarlayın. Hata aldığınız anda son aktif ettiğiniz ilişkiye tanımladığınız öğretmen ve sınıfı kontrol ediniz.
1809	Menu	Unlocked cards will be removed prior to generating the timetable. Are you sure you want to go on ?	Ders Programı Kilitli Değildir. Kontrolü Yaparsanız Önceki Program Silinecek Ve Yeniden Oluşacaktır. Devam Etmek İstediğinizden Eminmisiniz ?
1810	Menu	Complexity:	Karmaşıklık:
1811	Menu	Rating:	Oy Verin:
1812	Menu	Collisions:	Çarpışmalar:
1814	Menu	Order:	Sipariş:
1816	Menu	Undefined	Tanımsız
1817	Menu	Class %1 shares two cards in the same position.	%1 Sınıfı Aynı Pozisyonda İki Kart Paylaşmaktadır
1818	Menu	Teacher %1 has two lessons at the same time.	Öğretmen %1 Aynı Anda İki Derse Sahiptir
1819	Menu	Teacher %1 exceeded the number of windows allowed.	Öğretmen %1 İzin Verilen Pencere Sayısını Aşmıştır
1820	Menu	Teacher %1 exceeded the number of days allowed.	Öğretmen %1 'ın Toplam Ders Saati, Ders Verdiği Gün Sayısına Uygun Değil
1821	Menu	Class %1 contains a window.	%1 Sınıfında Belirtilen Pencerelerde Yer Bulunmaktadır
1822	Menu	Divided cards are placed on many positions in class %1.	Bölünmüş Kartlar %1 Sınıfında Birçok Pozisyona Yerleştirilebilir
1823	Menu	%1 is out of the teaching block.	%1 Eğitim Binasının Dışında
1824	Menu	%1 more times per day.	Günde %1 Kadarı Fazla
1825	Menu	%1 on consecutive days.	%1 Üzerinde Ardışık Gün
1826	Menu	%1 KsOutBlok (cannot be upgraded to full lesson)	%1 KsOutBlok (Tam Ders İçin Yükseltilemiyor)
1827	Menu	%1 two cards placed in the same classroom.	%1 İki Kart Aynı Sınıfa Yerleştirilir
1828	Menu	%1 does not have a classroom assigned.	%1 Atanmış Bir Sınıf Yok
1829	Menu	%1 full card found between divided cards.	%1 Tam Kart Arasında Bölünmüş Kartlar Bulundu
1830	Menu	%1 full card found on the same day as a divided card (or between divided cards).	%1 Tam Kart, Aynı Gün Bölünmüş Bir Kart Olarak Bulundu (yada Bölünmüş Kartlar Arasında)
1831	Menu	%1 cannot be generated even with conditions ignored.	%1 Gözardı Edilecek Koşullarla Bile Oluşturulamaz
1832	Menu	%1 can be generated with conditions ignored.	%1 Gözardı Edilecek Koşullarla Oluşturulabilir
1833	Menu	Can be generated by ignoring the condition:	Bu durum görmezden gelinerek oluşturulabilir:
1834	Menu	checking for full cards between divided cards.	Tam Kartlar Arasında Bölünmüş Kartlar İçin Kontrol
1835	Menu	checking the distribution.	Planlama Kontrolü
1836	Menu	assigning classrooms.	Derslik Atama
1837	Menu	checking the number of windows of teachers.	Öğretmenlerin Boş Ders Sayısı Denetlensin !
1838	Menu	checking the number of permitted days of teachers	Öğretmenlerin İzin Verilen Gün Sayısını Denetleme
1839	Menu	This application requires a minimum of 256 colors. Running it with a smaller number of colors may result in an incorrect display of information.	Bu Uygulama, En Az 256 Renk Gerektirir. Renk Sayısı Daha Küçük Olan Bir Görüntü Yanlış Bilgiye Neden Olabilir
1840	Menu	We recommend that you set your display to high-color (65536) mode, since a higher number of colors make working with timetables easier. Use the Control Panel to change the number of colors displayed. See the manual for more details on this matter.	Programın Doğru Çalışması İçin, Görüntü Modunu Yüksek Renk (65536) Düzeyine Getirmenizi Öneririz. Görüntülenen Renk Sayısını Değiştirmek İçin Denetim Masası'nı Kullanın. Bu Konuda Daha Fazla Bilgi İçin Kullanım Kılavuzuna Bakın
1841	Menu	Your system is currently working in 256 color mode.	Sistem Şu Anda 256 Renk Modunda Çalışıyor
1842	Menu	We recommend that you set your display to high-color (65536) mode, since a higher number of colors make working with timetables easier. Use the Control Panel to change the number of colors displayed. See the manual for more details on this matter.	Programın Doğru Çalışması İçin, Görüntü Modunu Yüksek Renk (65536) Düzeyine Getirmenizi Öneririz. Görüntülenen Renk Sayısını Değiştirmek İçin Denetim Masası'nı Kullanın. Bu Konuda Daha Fazla Bilgi İçin Kullanım Kılavuzuna Bakın
1843	Menu	%1 locked on a wrong position.	%1 Yanlış Pozisyonda Kilitli
1845	Menu	Type	Tipi
1846	Menu	(Locked)	(Kilitli)
1847	Menu	%1 group cannot be upgraded to full class.	%1 Grubu Tüm Sınıfa Yükseltilemez
1848	Menu	%1 card expands teaching block causing other collisions.	%1 Kartının Diğer Çakışmaları Nedeniyle Öğretim Bloğunu Genişlet
1849	Menu	%1 teacher of complementary lesson is not available.	%1 Dersinde Tamamlayacak Öğretmen Mevcut Değil
1850	Menu	%1 teacher of complementary lesson of other classes is not available.	Diğer Sınıfların Tamamlayıcı %1 Ders Öğretmeni Mevcut Değil
1851	Menu	Teacher %1 exceeds the permitted number of consecutive periods taught.	Öğretmen %1 İzin Verilen Ardışık Periyot Sayısını Aşıyor
1852	Menu	%1 full lesson and divided lesson found on the same day.	% 1 Tam Dersiyle ve Aynı Günde Bölünmüş Ders Bulundu
1853	Menu	Number of faults exceeds 400. Any further faults will not be listed.	Hata Sayısı 400 Ü Aşıyor. Her Hangi Bir Başka Hata Listelenmeyecektir
1855	Menu	Assigning classrooms	Derslik Atama
1856	Menu	Welcome, I shall give a step-by-step guide on how to use aSc Timetables. You can cancel me any time, eventually I will close down.	Hoşgeldiniz, Size aSc k12 Ders Planlama Kullanmak İçin Adım Adım Kılavuz Hizmeti Sunulacaktır. Her Hangi Bir Zaman Bu Hizmeti İptal Edebilir veya Sonlandırarak Kapatabilirsiniz
1857	Menu	This is the main application window. You can also see a toolbar, status bar, etc...	Bu Ana Uygulama Penceresidir. Ayrıca Araç Çubuğunu, Durum Çubuğunu, Vs. Görebilirsiniz .
1858	Menu	Now I magnified the window because there are a lot of important things I want to tell you. See ?	Şimdi Pencereyi Büyüttüm Çünkü Sana Söylemeke İstediğim Çok Önemli Şeyler Var. Bak ?
1859	Menu	Now, Here is the dialog box, we are going to create a timetable!	Şimdi, Bu İletişim Kutusu, Bizi Yeni Bir Ders Programı Oluşturmaya Götürür
1860	Menu	Here are the basic data, we set the year and move on	Buradaki Temel Veri, Yıl Ve Hareket(Taşıma) Ayarlarımız Üzerindedir
1861	Menu	Lesson is not present in any week of the cycle. Enter the weeks it is taught in.	Her Hafta İçin Ders Döngüsü Mevcut Değildir. Hafta İçinde Öğretimi Düzgün Girin
1862	Menu	Week %1.	Hafta %1
1863	Menu	All weeks	Tüm Haftalar
1866	Menu	cannot follow.	Takip Edemez
1867	Menu	cannot be the same day.	Aynı Gün Olamaz.
1868	Menu	All classes	Tüm Sınıflar
1869	Menu	In this part we learn how to enter subjects.	Bu Bölümde Derslerin Nasıl Girileceğini Öğreneceğiz
1870	Menu	Arbitrary	Rastgele
1872	Menu	Demo aborted. You can restart it by selecting the Demo option from the Help menu.	Demo Durduruldu. Yardım Menüsünden Demo Seçeneğini Seçerek Yeniden Başlatabilirsiniz
1873	Menu	If you do not wish to display this class, you need to modify the list of classes displayed for the current view.	Bu Sınıfı Görüntülemek İstemiyorsanız, Geçerli Görünümden Görüntülenecek Sınıfların Listesini Değiştirmek Gerekir
1874	Menu	Error reading: %1	Okuma Hatası: %1
1875	Menu	We’ll start with Subjects. We can add, edit or remove any subject at any time while working with the Timetable program.	Biz Dersler İle Başlayacağız. Ders Programı İle Çalışırken Herhangi Bir Zamanda Herhangi Bir Ders Ekleyebilir, Güncelleyebilir Veya Silebilirsiniz
1876	Menu	We select the command ‘Subjects’ from the ‘Specification’ menu.	Biz 'Tanımlama İşlemleri' Menüsü Üzerinden 'Dersler' Butonunu Tıklayalım
1877	Menu	The dialog box for ‘Subjects’ is displayed. The subjects we have entered so far are displayed there. We can edit them with the buttons to the right of the list.	'Dersler' İçin İletişim Kutusu Görüntülenecektir. Şimdiye Kadar Girdiniz Dersler Burada Görülür. Biz Listenin Sağındaki Düğmeleri İle Bunları Güncelleyebiliriz
1878	Menu	We will add the first subject now.	Şimdi İlk Dersi Ekleyerek Başlayalım
1879	Menu	For each subject we can set the following data :	Her Ders İçin Aşağıdaki Verileri Ayarlayabilirsiniz:
1880	Menu	Name and abbreviation of the subject.	Dersin Adı ve Kısa Adı (Kısa Kodu)
1881	Menu	For each subject you can also specify when this subject can be taught. Click button ‘Time off’ to do so.	Her Bir Ders İçin; Bu Dersin İşlenebileceği Zamanı Belirleyebilirsiniz. Bunu Yapmak İçin Önce Dersi Sonra 'Zaman Tablosu'sunu Tıklayın
1882	Menu	3. The home preparation needed: this information guarantees that easy and hard days, when students have a lot of home preparation to do, will not be generated.	3. Ev Hazırlığı Gerekli: Bu Bilgi Kolay Ve Zor Olan Günleri Tanımlayacaktır, Öğrencilerin Evlerinde Yapacağı Çok Hazırlık Varken, Çıkarılmaz
1883	Menu	4. Max number of question marked positions: means how many cards of the subject can be placed on the question marked positions. This feature prevents the program from generating a timetable where e.g. mathematics would be always placed on the 5th lesson in one class.	4. En Fazla Kaç Şartlı Ders İhlali Yapılabilir: 'Şartlı' Olarak İşaretlenmiş Alanlara Kaç Tane Kart Yerleştirilebilir. Bu Özellik, Nerelerde Ders Planlama Programının Oluşumunu Engelleyecektir, Örneğin Matematik'in Bir Sınıfta Her Zaman 5. Derse Yerleştirilemesini
1884	Menu	5. Recommended classrooms: here you can specify where this subject is usually taught.	5. Önerilen Sınıflar: Burada Bu Dersin Genellikle Nerede İşleneceğini Belirtebilirsiniz
1885	Menu	To finish specification, press the 'OK' button.	Özellikleri Bitirmek İçin, 'Tamam' Düğmesine Basın
1886	Menu	You can use a similar procedure to edit subjects you've already entered. You just select the subject and press the 'Edit' button.	Daha Önce Girdiğiniz Dersleri Güncellemek İçin De Buna Benzer Bir Yolu Kullanabilirsiniz. Bunun İçin Önce Dersi Seçin Ve Sonra 'Güncelle' Düğmesini Tıklayın
1887	Menu	To finish entering specification of subjects, press the 'Close' button.	Derslerin Koşul Girişini Tamamlamak İçin, 'Kapat' Düğmesine Basın
1888	Menu	There is a similar procedure for the specification of classes. Use the command ‘Classes’ instead of the command ‘Subjects’ from the ‘Specification’ menu.	Benzer Bir Prosedür Sınıfların Güncellenmesi İçin Kullanılabilir. Bunun İçin 'Genel Bilgiler' Menüsünden 'Dersler' Yerine 'Sınıflar' Düğmesini Kullanın
1889	Menu	The dialog box contains the list of classes. Use the ‘New...’ and ‘Edit...’ buttons to add or edit classes.	Açılan İletişim Kutusu Sınıfların Listesini Gösterir. Sınıf Eklemek İçin 'Yeni'yi Veya Sınıf Güncellemek İçin İse 'Güncelle' Düğmelerini Kullanın
1890	Menu	We can specify when each class can and cannot have lessons. We use the button ‘Time off...’ for this.	Her Sınıf İçin Ayrı Ayrı Dersin Olmayacağı (veya İşlenmeyeceği) Zamanı Belirleyebilirsiniz. Bunun İçin Önce İstediğiniz Sınıfı Sonra 'Zaman Tablosu' Düğmesini Kullanabilirsiniz
1891	Menu	For example, we can specify that a class of small children can have neither zero lessons nor lessons on Friday afternoon.	Örneğin, Küçük Çocukların Bulunduğu Bir Sınıfta, Cuma Öğleden Sonrasını Da Sıfır Ders Saatlerinin De Ne (Uygun, Uygun Olamayan Veya Şartlı) Olabileceğini Belirleyebilirsiniz
1892	Menu	An important function is the Division of Class into Groups.	Programın Önemli Bir Fonksiyonu Da Sınıfın 'Gruplara' Ayrılması Bölümüdür
1893	Menu	Each class can contain several divisions of students.	Her Bir Sınıftaki Öğrenciler Çeşitli Gruplar İçerebilir
1894	Menu	Now we will add a new division with groups ‘Beginners’ and ‘Advanced’.	Şimdi Gruplara 'Yeni Başlayanlar' Ve 'Gelişmiş' Diye İki Yeni Grup Ekleyelim
1895	Menu	Only groups from the same division can have lessons at the same time. The program schedules e.g. that only Beginners lessons will be taught while the Advanced group has lessons. There won’t be any lessons for Boys or Girls at that time.	Yalnız Aynı Bölüm İçin Oluşturulan Gruplarınızda Ders Aynı Zamanda Olabilir. Program Örneğimizde Yeni Eklediğimiz 'Gelişmiş' İle 'Yeni Başlayanlar' Grupları İçin Dersler Aynı Anda Olacaktır. Fakat Söz Konusu Zaman Diliminde Daha Önce Tanımlanan 'Erkek' Ya Da 'Kız' Grupları İçin Aynı Ders Olmayacaktır
1896	Menu	The list of lessons for the selected class is also available. We will demonstrate how to enter lessons into the timetable when we demonstrate how to enter teachers' lessons later in this tutorial.	Seçilen Sınıf İçin Ders Listesi De Mevcuttur. Biz Daha Sonra Bu Öğreticide, Ders Planlama Programı İçindeki Öğretmenlere Ait Derslerin De Nasıl Girileceğini Göreceğiz
